통계표,"8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율"
항목명1,"원/미국달러(매매기준율)","원/위안(매매기준율)","원/일본엔(100엔)","원/유로"
단위,"원 ","원 ","원 ","원 "
변환,"원자료","원자료","원자료","원자료"
1973/04/19,"399","","",""
1973/04/20,"399","","",""
1973/04/21,"399","","",""
1973/04/23,"399","","",""
1973/04/24,"399","","",""
1973/04/25,"399","","",""
1973/04/26,"399","","",""
1973/04/27,"399","","",""
1973/04/28,"399","","",""
1973/04/30,"399","","",""
1973/05/01,"399","","",""
1973/05/02,"399","","",""
1973/05/03,"399","","",""
1973/05/04,"399","","",""
1973/05/05,"399","","",""
1973/05/07,"399","","",""
1973/05/08,"399","","",""
1973/05/09,"399","","",""
1973/05/10,"399","","",""
1973/05/11,"399","","",""
1973/05/12,"399","","",""
1973/05/14,"399","","",""
1973/05/15,"399","","",""
1973/05/16,"399","","",""
1973/05/17,"399","","",""
1973/05/18,"399","","",""
1973/05/19,"399","","",""
1973/05/21,"399","","",""
1973/05/22,"399","","",""
1973/05/23,"399","","",""
1973/05/24,"399","","",""
1973/05/25,"399","","",""
1973/05/26,"399","","",""
1973/05/28,"399","","",""
1973/05/29,"399","","",""
1973/05/30,"399","","",""
1973/05/31,"399","","",""
1973/06/01,"399","","",""
1973/06/02,"399","","",""
1973/06/04,"399","","",""
1973/06/05,"399","","",""
1973/06/07,"399","","",""
1973/06/08,"399","","",""
1973/06/09,"399","","",""
1973/06/11,"399","","",""
1973/06/12,"399","","",""
1973/06/13,"399","","",""
1973/06/14,"399","","",""
1973/06/15,"399","","",""
1973/06/16,"399","","",""
1973/06/18,"399","","",""
1973/06/19,"399","","",""
1973/06/20,"399","","",""
1973/06/21,"399","","",""
1973/06/22,"399","","",""
1973/06/23,"399","","",""
1973/06/25,"399","","",""
1973/06/26,"399","","",""
1973/06/27,"399","","",""
1973/06/28,"399","","",""
1973/06/29,"399","","",""
1973/06/30,"399","","",""
1973/07/02,"399","","",""
1973/07/03,"399","","",""
1973/07/04,"399","","",""
1973/07/05,"399","","",""
1973/07/06,"399","","",""
1973/07/07,"399","","",""
1973/07/09,"399","","",""
1973/07/10,"399","","",""
1973/07/11,"399","","",""
1973/07/12,"399","","",""
1973/07/13,"399","","",""
1973/07/14,"399","","",""
1973/07/16,"399","","",""
1973/07/18,"399","","",""
1973/07/19,"399","","",""
1973/07/20,"399","","",""
1973/07/21,"399","","",""
1973/07/23,"399","","",""
1973/07/24,"399","","",""
1973/07/25,"399","","",""
1973/07/26,"399","","",""
1973/07/27,"399","","",""
1973/07/28,"399","","",""
1973/07/30,"399","","",""
1973/07/31,"399","","",""
1973/08/01,"399","","",""
1973/08/02,"399","","",""
1973/08/03,"399","","",""
1973/08/04,"399","","",""
1973/08/06,"399","","",""
1973/08/07,"399","","",""
1973/08/08,"399","","",""
1973/08/09,"399","","",""
1973/08/10,"399","","",""
1973/08/11,"399","","",""
1973/08/13,"399","","",""
1973/08/14,"399","","",""
1973/08/16,"399","","",""
1973/08/17,"399","","",""
1973/08/18,"399","","",""
1973/08/20,"399","","",""
1973/08/21,"399","","",""
1973/08/22,"399","","",""
1973/08/23,"399","","",""
1973/08/24,"399","","",""
1973/08/25,"399","","",""
1973/08/27,"398","","",""
1973/08/28,"398","","",""
1973/08/29,"398","","",""
1973/08/30,"398","","",""
1973/08/31,"398","","",""
1973/09/01,"398","","",""
1973/09/03,"398","","",""
1973/09/04,"398","","",""
1973/09/05,"398","","",""
1973/09/06,"398","","",""
1973/09/07,"398","","",""
1973/09/08,"398","","",""
1973/09/10,"398","","",""
1973/09/12,"398","","",""
1973/09/13,"398","","",""
1973/09/14,"398","","",""
1973/09/15,"398","","",""
1973/09/17,"398","","",""
1973/09/18,"398","","",""
1973/09/19,"398","","",""
1973/09/20,"398","","",""
1973/09/21,"398","","",""
1973/09/22,"398","","",""
1973/09/24,"398","","",""
1973/09/25,"398","","",""
1973/09/26,"398","","",""
1973/09/27,"398","","",""
1973/09/28,"398","","",""
1973/09/29,"398","","",""
1973/10/01,"398","","",""
1973/10/02,"398","","",""
1973/10/04,"398","","",""
1973/10/05,"398","","",""
1973/10/06,"397","","",""
1973/10/08,"397","","",""
1973/10/10,"397","","",""
1973/10/11,"397","","",""
1973/10/13,"397","","",""
1973/10/15,"397","","",""
1973/10/16,"397","","",""
1973/10/17,"397","","",""
1973/10/18,"397","","",""
1973/10/19,"397","","",""
1973/10/20,"397","","",""
1973/10/22,"397","","",""
1973/10/23,"397","","",""
1973/10/26,"397","","",""
1973/10/27,"397","","",""
1973/10/29,"397","","",""
1973/10/30,"397","","",""
1973/10/31,"397","","",""
1973/11/01,"397","","",""
1973/11/02,"397","","",""
1973/11/03,"397","","",""
1973/11/05,"397","","",""
1973/11/06,"397","","",""
1973/11/07,"397","","",""
1973/11/08,"397","","",""
1973/11/09,"397","","",""
1973/11/10,"397","","",""
1973/11/12,"397","","",""
1973/11/13,"397","","",""
1973/11/15,"397","","",""
1973/11/16,"397","","",""
1973/11/17,"397","","",""
1973/11/19,"397","","",""
1973/11/20,"397","","",""
1973/11/21,"397","","",""
1973/11/22,"397","","",""
1973/11/23,"397","","",""
1973/11/24,"397","","",""
1973/11/26,"397","","",""
1973/11/27,"397","","",""
1973/11/28,"397","","",""
1973/11/29,"397","","",""
1973/11/30,"397","","",""
1973/12/01,"397","","",""
1973/12/03,"397","","",""
1973/12/04,"397","","",""
1973/12/05,"397","","",""
1973/12/06,"397","","",""
1973/12/07,"397","","",""
1973/12/08,"397","","",""
1973/12/10,"397","","",""
1973/12/11,"397","","",""
1973/12/12,"397","","",""
1973/12/13,"397","","",""
1973/12/14,"397","","",""
1973/12/15,"397","","",""
1973/12/17,"397","","",""
1973/12/18,"397","","",""
1973/12/19,"397","","",""
1973/12/20,"397","","",""
1973/12/21,"397","","",""
1973/12/22,"397","","",""
1973/12/24,"397","","",""
1973/12/26,"397","","",""
1973/12/27,"397","","",""
1973/12/28,"397","","",""
1973/12/29,"397","","",""
1973/12/31,"398","","",""
1974/01/04,"398","","",""
1974/01/05,"398","","",""
1974/01/07,"398","","",""
1974/01/08,"398","","",""
1974/01/09,"398","","",""
1974/01/10,"398","","",""
1974/01/11,"398","","",""
1974/01/12,"398","","",""
1974/01/14,"398","","",""
1974/01/15,"398","","",""
1974/01/16,"398","","",""
1974/01/17,"398","","",""
1974/01/18,"398","","",""
1974/01/19,"398","","",""
1974/01/21,"398","","",""
1974/01/22,"398","","",""
1974/01/23,"398","","",""
1974/01/24,"398","","",""
1974/01/25,"398","","",""
1974/01/26,"398","","",""
1974/01/28,"398","","",""
1974/01/29,"398","","",""
1974/01/30,"398","","",""
1974/01/31,"398","","",""
1974/02/01,"398","","",""
1974/02/02,"398","","",""
1974/02/04,"398","","",""
1974/02/05,"398","","",""
1974/02/06,"398","","",""
1974/02/07,"398","","",""
1974/02/08,"398","","",""
1974/02/09,"398","","",""
1974/02/11,"398","","",""
1974/02/12,"398","","",""
1974/02/13,"398","","",""
1974/02/14,"398","","",""
1974/02/15,"398","","",""
1974/02/16,"398","","",""
1974/02/18,"398","","",""
1974/02/19,"398","","",""
1974/02/20,"398","","",""
1974/02/21,"398","","",""
1974/02/22,"398","","",""
1974/02/23,"398","","",""
1974/02/25,"398","","",""
1974/02/26,"399","","",""
1974/02/27,"399","","",""
1974/02/28,"399","","",""
1974/03/02,"399","","",""
1974/03/04,"399","","",""
1974/03/05,"399","","",""
1974/03/06,"399","","",""
1974/03/07,"399","","",""
1974/03/08,"399","","",""
1974/03/09,"399","","",""
1974/03/11,"399","","",""
1974/03/12,"399","","",""
1974/03/13,"399","","",""
1974/03/14,"399","","",""
1974/03/15,"399","","",""
1974/03/16,"399","","",""
1974/03/18,"399","","",""
1974/03/19,"399","","",""
1974/03/20,"399","","",""
1974/03/21,"399","","",""
1974/03/22,"399","","",""
1974/03/23,"399","","",""
1974/03/25,"399","","",""
1974/03/26,"399","","",""
1974/03/27,"399","","",""
1974/03/28,"399","","",""
1974/03/29,"399","","",""
1974/03/30,"399","","",""
1974/04/01,"399","","",""
1974/04/02,"399","","",""
1974/04/03,"399","","",""
1974/04/04,"399","","",""
1974/04/06,"399","","",""
1974/04/08,"399","","",""
1974/04/09,"399","","",""
1974/04/10,"399","","",""
1974/04/11,"399","","",""
1974/04/12,"399","","",""
1974/04/13,"399","","",""
1974/04/15,"399","","",""
1974/04/16,"399","","",""
1974/04/17,"399","","",""
1974/04/18,"399","","",""
1974/04/19,"399","","",""
1974/04/20,"399","","",""
1974/04/22,"399","","",""
1974/04/23,"399","","",""
1974/04/24,"399","","",""
1974/04/25,"399","","",""
1974/04/26,"399","","",""
1974/04/27,"399","","",""
1974/04/29,"399","","",""
1974/04/30,"399","","",""
1974/05/01,"399","","",""
1974/05/02,"399","","",""
1974/05/03,"399","","",""
1974/05/04,"399","","",""
1974/05/06,"399","","",""
1974/05/07,"399","","",""
1974/05/08,"399","","",""
1974/05/09,"399","","",""
1974/05/10,"399","","",""
1974/05/11,"399","","",""
1974/05/13,"399","","",""
1974/05/14,"399","","",""
1974/05/15,"399","","",""
1974/05/16,"399","","",""
1974/05/17,"399","","",""
1974/05/18,"399","","",""
1974/05/20,"399","","",""
1974/05/21,"399","","",""
1974/05/22,"399","","",""
1974/05/23,"399","","",""
1974/05/24,"399","","",""
1974/05/25,"399","","",""
1974/05/27,"399","","",""
1974/05/28,"399","","",""
1974/05/29,"399","","",""
1974/05/30,"399","","",""
1974/05/31,"399","","",""
1974/06/01,"399","","",""
1974/06/03,"399","","",""
1974/06/04,"399","","",""
1974/06/05,"399","","",""
1974/06/07,"399","","",""
1974/06/08,"399","","",""
1974/06/10,"399","","",""
1974/06/11,"399","","",""
1974/06/12,"399","","",""
1974/06/13,"399","","",""
1974/06/14,"399","","",""
1974/06/15,"399","","",""
1974/06/17,"399","","",""
1974/06/18,"399","","",""
1974/06/19,"399","","",""
1974/06/20,"399","","",""
1974/06/21,"399","","",""
1974/06/24,"399","","",""
1974/06/25,"399","","",""
1974/06/26,"399","","",""
1974/06/27,"399","","",""
1974/06/28,"399","","",""
1974/06/29,"399","","",""
1974/07/01,"399","","",""
1974/07/02,"399","","",""
1974/07/03,"399","","",""
1974/07/04,"399","","",""
1974/07/05,"399","","",""
1974/07/06,"399","","",""
1974/07/08,"399","","",""
1974/07/09,"399","","",""
1974/07/10,"399","","",""
1974/07/11,"399","","",""
1974/07/12,"399","","",""
1974/07/13,"399","","",""
1974/07/15,"399","","",""
1974/07/16,"399","","",""
1974/07/18,"399","","",""
1974/07/19,"399","","",""
1974/07/20,"399","","",""
1974/07/22,"399","","",""
1974/07/23,"399","","",""
1974/07/24,"399","","",""
1974/07/25,"399","","",""
1974/07/26,"399","","",""
1974/07/27,"399","","",""
1974/07/29,"399","","",""
1974/07/30,"399","","",""
1974/07/31,"399","","",""
1974/08/01,"399","","",""
1974/08/02,"399","","",""
1974/08/03,"399","","",""
1974/08/05,"399","","",""
1974/08/06,"399","","",""
1974/08/07,"399","","",""
1974/08/08,"399","","",""
1974/08/09,"399","","",""
1974/08/10,"399","","",""
1974/08/12,"399","","",""
1974/08/13,"399","","",""
1974/08/14,"399","","",""
1974/08/16,"399","","",""
1974/08/17,"399","","",""
1974/08/20,"399","","",""
1974/08/21,"399","","",""
1974/08/22,"399","","",""
1974/08/23,"399","","",""
1974/08/24,"399","","",""
1974/08/26,"399","","",""
1974/08/27,"399","","",""
1974/08/28,"399","","",""
1974/08/29,"399","","",""
1974/08/30,"399","","",""
1974/08/31,"399","","",""
1974/09/02,"399","","",""
1974/09/03,"399","","",""
1974/09/04,"399","","",""
1974/09/05,"399","","",""
1974/09/06,"399","","",""
1974/09/07,"399","","",""
1974/09/09,"399","","",""
1974/09/10,"399","","",""
1974/09/11,"399","","",""
1974/09/12,"399","","",""
1974/09/13,"399","","",""
1974/09/14,"399","","",""
1974/09/16,"399","","",""
1974/09/17,"399","","",""
1974/09/18,"399","","",""
1974/09/19,"399","","",""
1974/09/20,"399","","",""
1974/09/21,"399","","",""
1974/09/23,"399","","",""
1974/09/24,"399","","",""
1974/09/25,"399","","",""
1974/09/26,"399","","",""
1974/09/27,"399","","",""
1974/09/28,"399","","",""
1974/10/01,"399","","",""
1974/10/02,"399","","",""
1974/10/04,"399","","",""
1974/10/05,"399","","",""
1974/10/07,"399","","",""
1974/10/10,"399","","",""
1974/10/11,"399","","",""
1974/10/12,"399","","",""
1974/10/14,"399","","",""
1974/10/15,"399","","",""
1974/10/16,"399","","",""
1974/10/17,"399","","",""
1974/10/18,"399","","",""
1974/10/19,"399","","",""
1974/10/21,"399","","",""
1974/10/22,"399","","",""
1974/10/23,"399","","",""
1974/10/25,"399","","",""
1974/10/26,"399","","",""
1974/10/28,"399","","",""
1974/10/29,"399","","",""
1974/10/30,"399","","",""
1974/10/31,"399","","",""
1974/11/01,"399","","",""
1974/11/02,"399","","",""
1974/11/04,"399","","",""
1974/11/05,"399","","",""
1974/11/06,"399","","",""
1974/11/07,"399","","",""
1974/11/08,"399","","",""
1974/11/09,"399","","",""
1974/11/11,"399","","",""
1974/11/12,"399","","",""
1974/11/13,"399","","",""
1974/11/14,"399","","",""
1974/11/15,"399","","",""
1974/11/16,"399","","",""
1974/11/18,"399","","",""
1974/11/19,"399","","",""
1974/11/20,"399","","",""
1974/11/21,"399","","",""
1974/11/22,"399","","",""
1974/11/23,"399","","",""
1974/11/25,"399","","",""
1974/11/26,"399","","",""
1974/11/27,"399","","",""
1974/11/28,"399","","",""
1974/11/29,"399","","",""
1974/11/30,"399","","",""
1974/12/02,"399","","",""
1974/12/03,"399","","",""
1974/12/04,"399","","",""
1974/12/05,"399","","",""
1974/12/06,"399","","",""
1974/12/07,"484","","",""
1974/12/09,"484","","",""
1974/12/10,"484","","",""
1974/12/11,"484","","",""
1974/12/12,"484","","",""
1974/12/13,"484","","",""
1974/12/14,"484","","",""
1974/12/16,"484","","",""
1974/12/17,"484","","",""
1974/12/18,"484","","",""
1974/12/19,"484","","",""
1974/12/20,"484","","",""
1974/12/21,"484","","",""
1974/12/23,"484","","",""
1974/12/24,"484","","",""
1974/12/26,"484","","",""
1974/12/27,"484","","",""
1974/12/28,"484","","",""
1974/12/30,"484","","",""
1974/12/31,"484","","",""
1975/01/04,"484","","",""
1975/01/06,"484","","",""
1975/01/07,"484","","",""
1975/01/08,"484","","",""
1975/01/09,"484","","",""
1975/01/10,"484","","",""
1975/01/11,"484","","",""
1975/01/13,"484","","",""
1975/01/14,"484","","",""
1975/01/15,"484","","",""
1975/01/16,"484","","",""
1975/01/17,"484","","",""
1975/01/18,"484","","",""
1975/01/20,"484","","",""
1975/01/21,"484","","",""
1975/01/22,"484","","",""
1975/01/23,"484","","",""
1975/01/24,"484","","",""
1975/01/25,"484","","",""
1975/01/27,"484","","",""
1975/01/28,"484","","",""
1975/01/29,"484","","",""
1975/01/30,"484","","",""
1975/01/31,"484","","",""
1975/02/01,"484","","",""
1975/02/03,"484","","",""
1975/02/04,"484","","",""
1975/02/05,"484","","",""
1975/02/06,"484","","",""
1975/02/07,"484","","",""
1975/02/08,"484","","",""
1975/02/10,"484","","",""
1975/02/11,"484","","",""
1975/02/13,"484","","",""
1975/02/14,"484","","",""
1975/02/15,"484","","",""
1975/02/17,"484","","",""
1975/02/18,"484","","",""
1975/02/19,"484","","",""
1975/02/20,"484","","",""
1975/02/21,"484","","",""
1975/02/22,"484","","",""
1975/02/24,"484","","",""
1975/02/25,"484","","",""
1975/02/26,"484","","",""
1975/02/27,"484","","",""
1975/03/03,"484","","",""
1975/03/04,"484","","",""
1975/03/05,"484","","",""
1975/03/06,"484","","",""
1975/03/07,"484","","",""
1975/03/08,"484","","",""
1975/03/11,"484","","",""
1975/03/12,"484","","",""
1975/03/13,"484","","",""
1975/03/14,"484","","",""
1975/03/15,"484","","",""
1975/03/17,"484","","",""
1975/03/18,"484","","",""
1975/03/19,"484","","",""
1975/03/20,"484","","",""
1975/03/21,"484","","",""
1975/03/22,"484","","",""
1975/03/24,"484","","",""
1975/03/25,"484","","",""
1975/03/26,"484","","",""
1975/03/27,"484","","",""
1975/03/28,"484","","",""
1975/03/29,"484","","",""
1975/03/31,"484","","",""
1975/04/01,"484","","",""
1975/04/02,"484","","",""
1975/04/03,"484","","",""
1975/04/04,"484","","",""
1975/04/07,"484","","",""
1975/04/08,"484","","",""
1975/04/09,"484","","",""
1975/04/10,"484","","",""
1975/04/11,"484","","",""
1975/04/12,"484","","",""
1975/04/14,"484","","",""
1975/04/15,"484","","",""
1975/04/16,"484","","",""
1975/04/18,"484","","",""
1975/04/19,"484","","",""
1975/04/22,"484","","",""
1975/04/23,"484","","",""
1975/04/24,"484","","",""
1975/04/25,"484","","",""
1975/04/26,"484","","",""
1975/04/28,"484","","",""
1975/04/29,"484","","",""
1975/05/01,"484","","",""
1975/05/02,"484","","",""
1975/05/03,"484","","",""
1975/05/06,"484","","",""
1975/05/07,"484","","",""
1975/05/08,"484","","",""
1975/05/09,"484","","",""
1975/05/10,"484","","",""
1975/05/12,"484","","",""
1975/05/13,"484","","",""
1975/05/14,"484","","",""
1975/05/15,"484","","",""
1975/05/16,"484","","",""
1975/05/17,"484","","",""
1975/05/19,"484","","",""
1975/05/20,"484","","",""
1975/05/21,"484","","",""
1975/05/22,"484","","",""
1975/05/24,"484","","",""
1975/05/26,"484","","",""
1975/05/27,"484","","",""
1975/05/28,"484","","",""
1975/05/29,"484","","",""
1975/05/30,"484","","",""
1975/05/31,"484","","",""
1975/06/02,"484","","",""
1975/06/03,"484","","",""
1975/06/04,"484","","",""
1975/06/05,"484","","",""
1975/06/07,"484","","",""
1975/06/09,"484","","",""
1975/06/10,"484","","",""
1975/06/11,"484","","",""
1975/06/12,"484","","",""
1975/06/13,"484","","",""
1975/06/14,"484","","",""
1975/06/16,"484","","",""
1975/06/17,"484","","",""
1975/06/18,"484","","",""
1975/06/19,"484","","",""
1975/06/20,"484","","",""
1975/06/21,"484","","",""
1975/06/23,"484","","",""
1975/06/24,"484","","",""
1975/06/25,"484","","",""
1975/06/26,"484","","",""
1975/06/27,"484","","",""
1975/06/28,"484","","",""
1975/06/30,"484","","",""
1975/07/01,"484","","",""
1975/07/02,"484","","",""
1975/07/03,"484","","",""
1975/07/04,"484","","",""
1975/07/05,"484","","",""
1975/07/07,"484","","",""
1975/07/08,"484","","",""
1975/07/09,"484","","",""
1975/07/10,"484","","",""
1975/07/11,"484","","",""
1975/07/12,"484","","",""
1975/07/14,"484","","",""
1975/07/15,"484","","",""
1975/07/18,"484","","",""
1975/07/19,"484","","",""
1975/07/21,"484","","",""
1975/07/22,"484","","",""
1975/07/23,"484","","",""
1975/07/24,"484","","",""
1975/07/25,"484","","",""
1975/07/26,"484","","",""
1975/07/28,"484","","",""
1975/07/29,"484","","",""
1975/07/30,"484","","",""
1975/07/31,"484","","",""
1975/08/01,"484","","",""
1975/08/02,"484","","",""
1975/08/04,"484","","",""
1975/08/05,"484","","",""
1975/08/06,"484","","",""
1975/08/07,"484","","",""
1975/08/08,"484","","",""
1975/08/09,"484","","",""
1975/08/11,"484","","",""
1975/08/12,"484","","",""
1975/08/13,"484","","",""
1975/08/14,"484","","",""
1975/08/16,"484","","",""
1975/08/18,"484","","",""
1975/08/19,"484","","",""
1975/08/20,"484","","",""
1975/08/21,"484","","",""
1975/08/22,"484","","",""
1975/08/23,"484","","",""
1975/08/25,"484","","",""
1975/08/27,"484","","",""
1975/08/28,"484","","",""
1975/08/29,"484","","",""
1975/08/30,"484","","",""
1975/09/01,"484","","",""
1975/09/02,"484","","",""
1975/09/03,"484","","",""
1975/09/04,"484","","",""
1975/09/05,"484","","",""
1975/09/06,"484","","",""
1975/09/08,"484","","",""
1975/09/09,"484","","",""
1975/09/10,"484","","",""
1975/09/11,"484","","",""
1975/09/12,"484","","",""
1975/09/13,"484","","",""
1975/09/15,"484","","",""
1975/09/16,"484","","",""
1975/09/17,"484","","",""
1975/09/18,"484","","",""
1975/09/19,"484","","",""
1975/09/22,"484","","",""
1975/09/23,"484","","",""
1975/09/24,"484","","",""
1975/09/25,"484","","",""
1975/09/26,"484","","",""
1975/09/27,"484","","",""
1975/09/29,"484","","",""
1975/09/30,"484","","",""
1975/10/01,"484","","",""
1975/10/02,"484","","",""
1975/10/04,"484","","",""
1975/10/06,"484","","",""
1975/10/07,"484","","",""
1975/10/08,"484","","",""
1975/10/10,"484","","",""
1975/10/11,"484","","",""
1975/10/13,"484","","",""
